t,f,v1,v2,v3,v4,v5
5130,7.28E-07,1.42796282,1.391441968,0.036114112,0.000404027,2.71E-06
5135,6.99E-07,1.428106848,1.391589749,0.036110168,0.000404169,2.76E-06
5140,1.52E-06,1.427887596,1.391365442,0.036116183,0.000403953,2.02E-06
5145,1.41E-06,1.427967405,1.39144732,0.036113968,0.000404032,2.08E-06
5150,1.10E-06,1.428122127,1.3916059,0.036109742,0.000404185,2.30E-06
5155,1.01E-06,1.428243114,1.391729933,0.036106493,0.000404304,2.38E-06
5160,3.64E-07,1.428695744,1.392192566,0.03609482,0.000404752,3.61E-06
5165,1.58E-06,1.428285569,1.391773874,0.036105354,0.000404347,1.99E-06
5170,2.79E-07,1.428857854,1.392358116,0.036090813,0.000404912,4.01E-06
5175,3.47E-07,1.429156648,1.392664107,0.036083642,0.00040521,3.69E-06
5180,8.31E-07,1.428866898,1.392368824,0.036090557,0.000404923,2.59E-06
5185,1.26E-06,1.428676387,1.392174194,0.03609527,0.000404734,2.19E-06
5190,9.83E-07,1.428810514,1.392311286,0.036091937,0.000404867,2.42E-06
5195,3.40E-07,1.429279335,1.392789488,0.036080792,0.000405332,3.72E-06
5200,1.37E-06,1.428902226,1.392405458,0.036089683,0.000404958,2.13E-06
5205,9.13E-07,1.429073454,1.392580245,0.036085577,0.000405128,2.50E-06
5210,8.92E-07,1.429181191,1.392690386,0.03608304,0.000405235,2.53E-06
5215,5.85E-07,1.429434704,1.392948973,0.036077241,0.000405488,3.00E-06
5220,1.64E-06,1.429141709,1.392650576,0.036083952,0.000405197,1.98E-06
5225,1.48E-06,1.429225084,1.392735733,0.036082007,0.000405279,2.06E-06
5230,1.54E-06,1.429295278,1.392807505,0.036080387,0.000405349,2.04E-06
5235,7.78E-07,1.42958593,1.393103735,0.036073875,0.000405639,2.68E-06
5240,9.36E-07,1.429648509,1.393167811,0.036072504,0.000405701,2.49E-06
5245,3.12E-07,1.430126939,1.393654341,0.036062533,0.000406179,3.89E-06
5250,3.17E-07,1.430433931,1.393967041,0.036056533,0.000406487,3.87E-06
5255,3.49E-07,1.430598006,1.394134165,0.036053456,0.000406652,3.73E-06
5260,9.92E-07,1.430073058,1.393600897,0.03606359,0.000406126,2.44E-06
5265,1.22E-06,1.429959542,1.39348537,0.036065908,0.000406013,2.25E-06
5270,1.37E-06,1.429976435,1.3935027,0.036065557,0.00040603,2.15E-06
5275,1.25E-06,1.430077799,1.39360595,0.03606349,0.000406131,2.23E-06
5280,1.15E-06,1.430186254,1.393716395,0.036061317,0.00040624,2.30E-06
5285,1.04E-06,1.430304301,1.393836546,0.036058998,0.000406358,2.40E-06
5290,1.33E-06,1.430307804,1.393840338,0.036058925,0.000406362,2.18E-06
5295,3.89E-07,1.430784169,1.394323673,0.036050079,0.000406839,3.58E-06
5300,1.16E-06,1.430557843,1.39409475,0.036054174,0.000406613,2.31E-06
5305,1.34E-06,1.430545449,1.394082272,0.036054402,0.000406601,2.17E-06
5310,4.67E-07,1.430968543,1.394511337,0.03604685,0.000407025,3.33E-06
5315,1.16E-06,1.430791689,1.394332604,0.036049923,0.000406848,2.31E-06
5320,1.28E-06,1.430799989,1.394341139,0.036049773,0.000406857,2.22E-06
5325,1.55E-06,1.430815002,1.394356565,0.036049505,0.000406872,2.06E-06
5330,1.12E-06,1.430985889,1.394529964,0.036046536,0.000407044,2.35E-06
5335,1.63E-06,1.430961444,1.394505457,0.036046949,0.000407019,2.02E-06
5340,1.19E-06,1.43112507,1.394671407,0.036044187,0.000407184,2.29E-06
5345,5.26E-07,1.43149965,1.395050685,0.03603821,0.000407562,3.19E-06
5350,5.79E-07,1.431657367,1.39521074,0.036035829,0.000407721,3.08E-06
5355,9.21E-07,1.43154255,1.395094847,0.036037545,0.000407606,2.55E-06
5360,1.58E-06,1.431382944,1.394933435,0.036040007,0.000407445,2.06E-06
5365,5.26E-07,1.43179489,1.395350001,0.036033825,0.000407861,3.20E-06
5370,4.04E-07,1.432119351,1.395678239,0.036029353,0.000408189,3.57E-06
5375,9.30E-07,1.431887701,1.395444696,0.036032499,0.000407955,2.55E-06
5380,1.21E-06,1.431798901,1.395354986,0.036033754,0.000407866,2.30E-06
5385,1.62E-06,1.431766754,1.395322664,0.036034213,0.000407833,2.04E-06
5390,4.60E-07,1.432228698,1.395789083,0.036027922,0.000408301,3.39E-06
5395,1.08E-06,1.432098664,1.395658476,0.036029612,0.00040817,2.41E-06
5400,1.50E-06,1.432033189,1.395592489,0.036030487,0.000408103,2.11E-06
5405,1.56E-06,1.432091862,1.395651921,0.036029698,0.000408163,2.08E-06
5410,2.94E-07,1.432668416,1.396233002,0.036022594,0.000408747,4.07E-06
5415,1.46E-06,1.432310693,1.395873307,0.036026862,0.000408385,2.14E-06
5420,3.71E-07,1.432802975,1.396369286,0.036021088,0.000408885,3.72E-06
5425,1.41E-06,1.432482942,1.396047465,0.036024743,0.00040856,2.17E-06
5430,1.62E-06,1.432485355,1.396050027,0.036024712,0.000408563,2.05E-06
5435,1.56E-06,1.432570678,1.396136242,0.036023701,0.00040865,2.09E-06
5440,8.34E-07,1.432845676,1.396413445,0.036020613,0.000408929,2.69E-06
5445,6.97E-07,1.433043892,1.396613324,0.036018542,0.000409132,2.89E-06
5450,1.11E-06,1.432961428,1.396530596,0.036019383,0.000409048,2.40E-06
5455,1.11E-06,1.433016893,1.396586575,0.036018811,0.000409105,2.40E-06
5460,3.28E-07,1.433516946,1.397089263,0.036014136,0.000409614,3.93E-06
5465,1.51E-06,1.433105689,1.396676451,0.036017915,0.000409196,2.13E-06
5470,3.68E-07,1.433605629,1.397178775,0.036013389,0.000409705,3.76E-06
5475,5.05E-07,1.433768222,1.397342945,0.036012089,0.000409873,3.31E-06
5480,8.96E-07,1.433586717,1.397160861,0.036013536,0.000409687,2.63E-06
5485,9.84E-07,1.433570663,1.397144788,0.036013669,0.000409671,2.53E-06
5490,1.60E-06,1.433462333,1.397036099,0.036014591,0.00040956,2.08E-06
5495,5.43E-07,1.433871793,1.397447282,0.036011308,0.000409979,3.22E-06
5500,9.98E-07,1.433814544,1.397390367,0.03601173,0.000409921,2.53E-06
5505,4.18E-07,1.434204351,1.397781392,0.036009048,0.00041032,3.59E-06
5510,7.98E-07,1.434117925,1.397695327,0.036009595,0.000410232,2.77E-06
5515,1.63E-06,1.433869472,1.397446099,0.036011317,0.000409978,2.08E-06
5520,1.51E-06,1.433949978,1.397527039,0.036010736,0.00041006,2.14E-06
5525,5.06E-07,1.434379144,1.397957307,0.036008004,0.000410501,3.33E-06
5530,1.26E-06,1.434206861,1.397785199,0.036009024,0.000410324,2.31E-06
5535,6.54E-07,1.434490914,1.398069898,0.036007389,0.000410616,3.01E-06
5540,8.63E-07,1.434517112,1.398096525,0.03600725,0.000410643,2.69E-06
5545,1.20E-06,1.43445449,1.398033967,0.036007581,0.000410579,2.36E-06
5550,9.61E-07,1.434593995,1.398173831,0.036006858,0.000410723,2.58E-06
5555,5.51E-07,1.434900586,1.398480814,0.036005496,0.000411038,3.24E-06
5560,1.35E-06,1.43466796,1.398248404,0.036006499,0.000410799,2.26E-06
5565,9.96E-07,1.434818157,1.398398822,0.03600583,0.000410954,2.55E-06
5570,3.41E-07,1.43529747,1.398877893,0.036004191,0.000411448,3.94E-06
5575,8.10E-07,1.43517151,1.398752864,0.036004546,0.000411319,2.78E-06
5580,7.02E-07,1.435264786,1.398846147,0.036004276,0.000411415,2.95E-06
5585,1.19E-06,1.435117303,1.39869894,0.036004715,0.000411263,2.38E-06
5590,9.56E-07,1.435246182,1.398827854,0.036004327,0.000411396,2.61E-06
5595,6.15E-07,1.435508181,1.399089694,0.036003705,0.000411667,3.12E-06
5600,3.04E-07,1.435939359,1.399519927,0.036003169,0.000412114,4.15E-06
5605,1.55E-06,1.435367094,1.398949411,0.03600401,0.000411522,2.15E-06
5610,3.35E-07,1.435894979,1.399475729,0.036003196,0.000412068,3.99E-06
5615,6.34E-07,1.435930689,1.39951232,0.036003173,0.000412106,3.09E-06
5620,5.21E-07,1.436091415,1.39967267,0.036003124,0.000412272,3.35E-06
5625,1.43E-06,1.435710133,1.39929265,0.036003377,0.000411877,2.23E-06
5630,1.50E-06,1.435735104,1.399317671,0.036003345,0.000411903,2.18E-06
5635,1.55E-06,1.435803153,1.399385749,0.036003271,0.000411974,2.16E-06
5640,1.33E-06,1.435927243,1.399509668,0.036003175,0.000412103,2.30E-06
5645,1.25E-06,1.436031751,1.399614052,0.036003132,0.000412211,2.36E-06
5650,1.59E-06,1.436042992,1.399625496,0.03600313,0.000412223,2.14E-06
5655,1.32E-06,1.43617171,1.399753914,0.036003132,0.000412357,2.31E-06
5660,1.20E-06,1.43628835,1.399870293,0.036003179,0.000412478,2.40E-06
5665,1.30E-06,1.436348171,1.399930083,0.036003221,0.000412541,2.33E-06
5670,1.21E-06,1.436451248,1.40003288,0.036003321,0.000412648,2.40E-06
5675,1.44E-06,1.436478744,1.400060477,0.036003353,0.000412677,2.24E-06
5680,1.16E-06,1.436623293,1.400204459,0.036003563,0.000412827,2.44E-06
5685,1.05E-06,1.43674778,1.400328478,0.036003798,0.000412957,2.55E-06
5690,1.44E-06,1.436727443,1.400308508,0.036003757,0.000412936,2.24E-06
5695,9.99E-07,1.4369173,1.400497365,0.036004199,0.000413134,2.60E-06
5700,1.60E-06,1.436857983,1.400438709,0.036004049,0.000413073,2.15E-06
5705,1.51E-06,1.436946481,1.400526832,0.036004279,0.000413165,2.21E-06
5710,5.44E-07,1.437357494,1.400934898,0.036005672,0.000413594,3.33E-06
5715,1.63E-06,1.437108969,1.400688726,0.036004766,0.000413335,2.14E-06
5720,4.80E-07,1.437559464,1.401135593,0.036006556,0.000413805,3.51E-06
5725,4.08E-07,1.437872268,1.401446194,0.036008185,0.000414133,3.76E-06
5730,1.43E-06,1.437424369,1.401002482,0.036005955,0.000413665,2.27E-06
5735,1.38E-06,1.437468178,1.401046026,0.036006145,0.000413711,2.30E-06
5740,1.60E-06,1.437504293,1.401082067,0.036006307,0.000413749,2.17E-06
5745,1.44E-06,1.437612171,1.40118923,0.036006815,0.000413862,2.26E-06
5750,1.48E-06,1.437687491,1.401264119,0.036007192,0.000413941,2.24E-06
5755,6.26E-07,1.438049699,1.401622956,0.036009252,0.00041432,3.17E-06
5760,1.32E-06,1.437913548,1.40148859,0.036008432,0.000414178,2.35E-06
5765,3.13E-07,1.438453516,1.40202253,0.036012042,0.000414744,4.20E-06
5770,1.23E-06,1.438133813,1.401707185,0.036009797,0.000414409,2.42E-06
5775,1.08E-06,1.438213164,1.401785789,0.036010326,0.000414493,2.56E-06
5780,5.23E-07,1.438564866,1.402133669,0.03601291,0.000414862,3.42E-06
5785,1.41E-06,1.438307615,1.401879742,0.036010985,0.000414592,2.30E-06
5790,3.93E-07,1.438790085,1.402356368,0.036014772,0.000415099,3.85E-06
5795,2.90E-07,1.439200296,1.402761823,0.036018579,0.000415532,4.36E-06
5800,1.21E-06,1.438662749,1.402231627,0.036013709,0.000414966,2.45E-06
5805,1.49E-06,1.438595733,1.40216542,0.036013166,0.000414896,2.25E-06
5810,3.59E-07,1.43912318,1.402685902,0.036017825,0.000415451,4.00E-06
5815,1.08E-06,1.43892026,1.402486516,0.036015935,0.000415238,2.57E-06
5820,1.44E-06,1.438853291,1.402420498,0.036015338,0.000415167,2.29E-06
5825,1.19E-06,1.438983471,1.402549176,0.036016515,0.000415305,2.48E-06
5830,9.51E-07,1.439150056,1.402713765,0.036018099,0.00041548,2.71E-06
5835,8.16E-07,1.439308876,1.402870649,0.036019692,0.000415648,2.89E-06
5840,1.25E-06,1.439237028,1.402800061,0.036018965,0.000415573,2.43E-06
5845,4.62E-07,1.439656181,1.403213081,0.036023447,0.000416015,3.64E-06
5850,9.18E-07,1.439563196,1.403122107,0.036022411,0.000415917,2.76E-06
5855,1.37E-06,1.439451897,1.403012546,0.036021201,0.0004158,2.35E-06
5860,1.18E-06,1.439563657,1.403122821,0.036022419,0.000415918,2.50E-06
5865,1.49E-06,1.43957377,1.403133031,0.036022534,0.000415929,2.27E-06
5870,8.77E-07,1.439821638,1.403377244,0.036025383,0.000416191,2.82E-06
5875,8.59E-07,1.439949284,1.403503184,0.036026928,0.000416327,2.85E-06
5880,8.02E-07,1.44007055,1.403622723,0.036028442,0.000416455,2.93E-06
5885,8.90E-07,1.440118454,1.403670081,0.036029055,0.000416506,2.81E-06
5890,1.57E-06,1.439978365,1.403532477,0.036027294,0.000416358,2.23E-06
5895,1.63E-06,1.440036484,1.403589835,0.036028021,0.00041642,2.21E-06
5900,1.37E-06,1.440166893,1.403718278,0.036029686,0.000416558,2.37E-06
5905,8.36E-07,1.440418197,1.403965438,0.036033043,0.000416825,2.89E-06
5910,6.61E-07,1.440637233,1.404180861,0.036036132,0.000417058,3.18E-06
5915,1.09E-06,1.44053847,1.40408419,0.036034727,0.000416953,2.60E-06
5920,1.38E-06,1.440510933,1.404057296,0.036034341,0.000416924,2.37E-06
5925,1.08E-06,1.44066135,1.404205163,0.03603649,0.000417084,2.61E-06
5930,1.60E-06,1.440624925,1.404169676,0.036035968,0.000417045,2.24E-06
5935,5.53E-07,1.441041309,1.404578163,0.036042226,0.000417488,3.43E-06
5940,4.60E-07,1.441332924,1.404864482,0.036046938,0.000417799,3.70E-06
5945,1.20E-06,1.441021499,1.404559583,0.03604193,0.000417468,2.52E-06
5950,1.62E-06,1.440953408,1.404492905,0.036040875,0.000417395,2.23E-06
5955,1.13E-06,1.441134175,1.404670293,0.036043713,0.000417588,2.58E-06
5960,1.20E-06,1.441211141,1.404745992,0.036044956,0.00041767,2.52E-06
5965,1.16E-06,1.441303781,1.40483698,0.036046474,0.000417769,2.56E-06
5970,1.65E-06,1.44127576,1.40480978,0.036046017,0.000417739,2.22E-06
5975,1.65E-06,1.441350476,1.40488318,0.036047255,0.000417819,2.22E-06
5980,5.27E-07,1.441793765,1.405317016,0.036054933,0.000418292,3.52E-06
5985,1.25E-06,1.441638695,1.40516589,0.036052189,0.000418127,2.49E-06
5990,9.84E-07,1.441779097,1.405303392,0.036054683,0.000418277,2.75E-06
5995,3.05E-07,1.442299841,1.405812153,0.036064448,0.000418833,4.41E-06
6000,6.32E-07,1.442279092,1.405792922,0.036064063,0.000418812,3.29E-06
6005,1.12E-06,1.442037796,1.405557183,0.036059448,0.000418554,2.61E-06
6010,8.87E-07,1.442164194,1.405680786,0.036061845,0.00041869,2.87E-06
6015,3.35E-07,1.442634692,1.406140046,0.036071191,0.000419193,4.26E-06
6020,1.09E-06,1.442317788,1.405831448,0.036064835,0.000418854,2.65E-06
6025,6.57E-07,1.442543333,1.406051647,0.036069338,0.000419096,3.25E-06
6030,1.54E-06,1.442307846,1.405822048,0.036064646,0.000418844,2.31E-06
6035,1.14E-06,1.442462001,1.405972679,0.036067705,0.000419009,2.61E-06
6040,1.18E-06,1.442541851,1.406050865,0.036069322,0.000419095,2.57E-06
6045,1.40E-06,1.442569571,1.406078148,0.036069891,0.000419125,2.41E-06
6050,5.58E-07,1.442961741,1.406460586,0.036078123,0.000419546,3.49E-06
6055,1.04E-06,1.442878281,1.406379771,0.036076343,0.000419457,2.71E-06
6060,6.66E-07,1.443113576,1.406609164,0.03608145,0.000419709,3.25E-06
6065,1.12E-06,1.443011956,1.406510485,0.036079232,0.000419601,2.64E-06
6070,3.56E-07,1.443494776,1.406980381,0.036090078,0.000420119,4.20E-06
6075,6.51E-07,1.443493866,1.406980373,0.036090078,0.000420119,3.30E-06
6080,1.54E-06,1.443148332,1.406644016,0.03608224,0.000419748,2.33E-06
6085,1.54E-06,1.443199412,1.406693904,0.03608338,0.000419803,2.33E-06
6090,1.23E-06,1.443348941,1.406839674,0.036086754,0.000419964,2.55E-06
6095,1.54E-06,1.443368813,1.406859284,0.036087214,0.000419985,2.33E-06
6100,1.33E-06,1.443492214,1.406979561,0.036090059,0.000420118,2.48E-06
6105,7.41E-07,1.44378283,1.407262327,0.036096934,0.000420431,3.14E-06
6110,1.20E-06,1.443722986,1.407204528,0.036095507,0.000420367,2.58E-06
6115,3.65E-07,1.444217147,1.407684383,0.036107682,0.000420899,4.18E-06
6120,1.56E-06,1.443815278,1.407294741,0.036097738,0.000420467,2.33E-06
6125,1.18E-06,1.443953092,1.40742876,0.036101102,0.000420616,2.61E-06
6130,5.01E-07,1.444355062,1.407819085,0.036111235,0.000421049,3.69E-06
6135,6.58E-07,1.444444925,1.407906882,0.036113583,0.000421147,3.31E-06
6140,1.04E-06,1.444310869,1.407776992,0.036110119,0.000421002,2.76E-06
6145,1.26E-06,1.444285339,1.407752342,0.036109467,0.000420975,2.55E-06
6150,1.12E-06,1.444396709,1.407860592,0.036112342,0.000421095,2.68E-06
6155,1.41E-06,1.444404027,1.407867943,0.036112539,0.000421103,2.44E-06
6160,1.63E-06,1.444437929,1.407901057,0.036113427,0.00042114,2.31E-06
6165,5.06E-07,1.444896105,1.408345091,0.036125681,0.000421635,3.70E-06
6170,4.05E-07,1.445233628,1.408672444,0.036135128,0.000422001,4.05E-06
6175,1.57E-06,1.444741232,1.408195922,0.036121492,0.000421469,2.35E-06
6180,1.11E-06,1.444894163,1.408344177,0.036125655,0.000421634,2.70E-06
6185,1.66E-06,1.444857226,1.40830868,0.036124651,0.000421595,2.30E-06
6190,1.16E-06,1.445041932,1.408487723,0.036129754,0.000421795,2.66E-06
6195,1.15E-06,1.445141343,1.408584226,0.036132547,0.000421903,2.67E-06
6200,1.25E-06,1.445198592,1.408639873,0.036134172,0.000421965,2.58E-06
6205,7.29E-07,1.445475272,1.408907661,0.036142133,0.000422265,3.21E-06
6210,1.61E-06,1.445296289,1.40873491,0.036136971,0.000422071,2.34E-06
6215,8.41E-07,1.445573637,1.409003197,0.036145031,0.000422372,3.04E-06
6220,1.44E-06,1.445497374,1.408929831,0.036142803,0.00042229,2.45E-06
6225,1.49E-06,1.445555832,1.408986541,0.036144523,0.000422353,2.41E-06
6230,1.34E-06,1.445670711,1.409097783,0.036147928,0.000422478,2.52E-06
6235,9.11E-07,1.445891375,1.409311133,0.036154572,0.000422718,2.95E-06
6240,5.27E-07,1.44622537,1.409633699,0.036164901,0.000423081,3.69E-06
6245,6.39E-07,1.446317955,1.409723516,0.036167838,0.000423182,3.42E-06
6250,1.62E-06,1.445978426,1.40939601,0.036157257,0.000422813,2.35E-06
6255,1.66E-06,1.446028839,1.409444835,0.036158812,0.000422868,2.32E-06
6260,1.48E-06,1.446144492,1.409556657,0.036162403,0.000422994,2.44E-06
6265,1.23E-06,1.446289055,1.409696329,0.036166946,0.000423152,2.63E-06
6270,1.14E-06,1.446408244,1.409811506,0.036170741,0.000423282,2.71E-06
6275,5.58E-07,1.446766732,1.410157049,0.036182386,0.000423672,3.62E-06
6280,6.65E-07,1.446874443,1.410261294,0.036185976,0.00042379,3.38E-06
6285,8.02E-07,1.446874591,1.410261674,0.036185989,0.00042379,3.14E-06
6290,9.01E-07,1.446884746,1.410271616,0.036186333,0.000423802,3.00E-06
6295,1.25E-06,1.446820651,1.410210083,0.036184208,0.000423732,2.63E-06
6300,4.88E-07,1.447234192,1.410607995,0.036198172,0.000424183,3.84E-06
6305,8.21E-07,1.447207505,1.410582954,0.036197278,0.000424154,3.12E-06
6310,4.51E-07,1.447531878,1.410894831,0.036208561,0.000424509,3.98E-06
6315,1.57E-06,1.447098887,1.410478862,0.036193583,0.000424036,2.41E-06
6320,4.87E-07,1.447548211,1.410910684,0.036209143,0.000424527,3.86E-06
6325,1.60E-06,1.447250209,1.410624844,0.036198775,0.000424202,2.39E-06
6330,1.49E-06,1.4473312,1.410702872,0.036201579,0.000424291,2.46E-06
6335,3.75E-07,1.447872902,1.411222944,0.036220777,0.000424882,4.30E-06
6340,1.49E-06,1.44753783,1.410902021,0.036208825,0.000424517,2.47E-06
6345,1.13E-06,1.447679423,1.411038142,0.036213853,0.000424672,2.76E-06
6350,7.53E-07,1.447927302,1.411276309,0.036222797,0.000424943,3.25E-06
6355,1.10E-06,1.447895639,1.411246272,0.036221658,0.000424909,2.80E-06
6360,8.71E-07,1.448052229,1.411396688,0.036227388,0.00042508,3.07E-06
6365,2.81E-07,1.448590896,1.411912759,0.036247611,0.00042567,4.86E-06
6370,4.50E-07,1.448724069,1.412041432,0.03625279,0.000425817,4.03E-06
6375,9.21E-07,1.448405518,1.411736431,0.036240603,0.000425468,3.02E-06
6380,5.19E-07,1.44866869,1.411988477,0.036250652,0.000425757,3.80E-06
6385,7.18E-07,1.44865955,1.411980144,0.036250316,0.000425747,3.34E-06
6390,8.44E-07,1.448637556,1.411959226,0.036249475,0.000425723,3.13E-06
6395,5.42E-07,1.448896778,1.412207469,0.036259552,0.000426008,3.75E-06
6400,5.92E-07,1.449007121,1.412313451,0.036263916,0.000426129,3.62E-06
6405,6.51E-07,1.44905195,1.412356579,0.036265703,0.000426179,3.49E-06
6410,1.61E-06,1.448701339,1.412021155,0.03625197,0.000425794,2.42E-06
6415,6.10E-07,1.449088273,1.412391326,0.036267147,0.000426219,3.58E-06
6420,1.15E-06,1.448994627,1.412302276,0.036263454,0.000426117,2.78E-06
6425,8.10E-07,1.449190404,1.412489619,0.036271252,0.000426332,3.20E-06
6430,1.37E-06,1.449087538,1.41239157,0.036267157,0.000426219,2.59E-06
6435,3.76E-07,1.449609745,1.412890264,0.036288316,0.000426793,4.37E-06
6440,1.55E-06,1.449231498,1.412529717,0.036272936,0.000426378,2.47E-06
6445,9.88E-07,1.449435198,1.412724443,0.036281189,0.000426602,2.96E-06
6450,9.42E-07,1.449562267,1.41284609,0.036286409,0.000426742,3.03E-06
6455,1.43E-06,1.449495578,1.412782669,0.036283682,0.000426669,2.56E-06
6460,1.44E-06,1.44956694,1.412851015,0.036286621,0.000426747,2.56E-06
6465,6.17E-07,1.449946419,1.413213202,0.036302454,0.000427165,3.60E-06
6470,4.98E-07,1.450231792,1.413485727,0.036314653,0.00042748,3.93E-06
6475,1.24E-06,1.449929678,1.41319803,0.036301782,0.000427148,2.72E-06
6480,5.49E-07,1.450287067,1.413538689,0.036317052,0.000427541,3.78E-06
6485,8.74E-07,1.450251237,1.413505067,0.036315528,0.000427502,3.14E-06
6490,3.15E-07,1.450737164,1.413967561,0.036336819,0.000428038,4.75E-06
6495,1.33E-06,1.450260483,1.413514366,0.036315949,0.000427513,2.65E-06
6500,9.99E-07,1.45039394,1.41364156,0.036321738,0.00042766,2.98E-06
6505,3.80E-07,1.450867489,1.414092219,0.036342678,0.000428183,4.41E-06
6510,1.14E-06,1.450580727,1.41382007,0.036329952,0.000427867,2.84E-06
6515,1.51E-06,1.450509861,1.413752701,0.03632684,0.000427789,2.53E-06
6520,6.60E-07,1.450870669,1.414096086,0.03634286,0.000428187,3.54E-06
6525,1.12E-06,1.450809873,1.414038732,0.036340157,0.000428121,2.86E-06
6530,1.17E-06,1.450857268,1.414083993,0.036342289,0.000428173,2.81E-06
6535,1.11E-06,1.450956421,1.414178504,0.036346763,0.000428283,2.87E-06
6540,1.29E-06,1.450992031,1.414212613,0.036348385,0.000428322,2.71E-06
6545,1.67E-06,1.4509906,1.414211502,0.036348332,0.000428321,2.45E-06
6550,1.45E-06,1.451113092,1.414328139,0.036353906,0.000428457,2.59E-06
6555,1.01E-06,1.45132333,1.41452808,0.036363566,0.000428689,3.00E-06
6560,3.45E-07,1.451841715,1.415019933,0.03638789,0.000429263,4.63E-06
6565,7.03E-07,1.451796343,1.414977868,0.036385778,0.000429214,3.48E-06
6570,8.59E-07,1.451740887,1.414925372,0.036383151,0.000429152,3.21E-06
6575,1.16E-06,1.45166351,1.414852093,0.0363795,0.000429067,2.85E-06
6580,8.03E-07,1.451870902,1.415048951,0.03638935,0.000429297,3.30E-06
6585,1.64E-06,1.451701416,1.414888514,0.036381312,0.000429109,2.48E-06
6590,4.09E-07,1.452236349,1.415395313,0.03640699,0.000429701,4.34E-06
6595,7.68E-07,1.452234496,1.415394472,0.036406947,0.0004297,3.38E-06
6600,4.71E-07,1.452528412,1.415672856,0.036421411,0.000430026,4.12E-06
6605,6.66E-07,1.452520632,1.415665977,0.036421051,0.000430018,3.59E-06
6610,1.66E-06,1.452145699,1.415310959,0.036402657,0.000429603,2.48E-06
6615,1.06E-06,1.452350742,1.415505263,0.036412673,0.00042983,2.98E-06
6620,1.32E-06,1.452376081,1.415529562,0.036413934,0.000429859,2.73E-06
6625,6.97E-07,1.452691458,1.415828131,0.03642959,0.000430208,3.53E-06
6630,3.09E-07,1.453187249,1.41629682,0.036454761,0.000430759,4.91E-06
6635,9.89E-07,1.452852186,1.415981006,0.03643772,0.000430388,3.07E-06
6640,1.40E-06,1.452716648,1.415852845,0.036430899,0.000430237,2.67E-06
6645,1.05E-06,1.452884452,1.41601167,0.03643936,0.000430424,3.00E-06
6650,1.14E-06,1.452954123,1.416077808,0.036442908,0.000430502,2.90E-06
6655,8.22E-07,1.453167524,1.416279641,0.036453825,0.000430739,3.32E-06
6660,6.03E-07,1.453423076,1.416521218,0.036467068,0.000431023,3.77E-06
6665,1.23E-06,1.453221993,1.416331706,0.036456663,0.0004308,2.82E-06
6670,6.34E-07,1.453536099,1.416628255,0.036472997,0.000431149,3.70E-06
6675,2.91E-07,1.454033531,1.417097325,0.036499428,0.000431703,5.07E-06
6680,7.50E-07,1.453821782,1.4168987,0.036488147,0.000431468,3.47E-06
6685,1.19E-06,1.453595648,1.416685378,0.036476177,0.000431217,2.88E-06
6690,1.27E-06,1.453618466,1.416707032,0.036477385,0.000431242,2.81E-06
6695,1.15E-06,1.453733148,1.416815404,0.036483455,0.00043137,2.92E-06
6700,1.35E-06,1.453767935,1.416848469,0.036485315,0.000431409,2.74E-06
6705,1.19E-06,1.453894417,1.416967916,0.036492064,0.00043155,2.89E-06
6710,4.99E-07,1.454319704,1.417368536,0.036515042,0.000432023,4.10E-06
6715,5.65E-07,1.454490975,1.417530375,0.036524475,0.000432215,3.91E-06
6720,1.63E-06,1.454082181,1.41714568,0.036502194,0.00043176,2.55E-06
6725,1.40E-06,1.454186153,1.417243741,0.036507827,0.000431876,2.71E-06
6730,4.54E-07,1.454678918,1.417707329,0.036534888,0.000432425,4.28E-06
6735,4.46E-07,1.454962486,1.417974611,0.036550813,0.000432742,4.32E-06
6740,7.82E-07,1.454820968,1.417842052,0.036542885,0.000432585,3.45E-06
6745,7.29E-07,1.454884199,1.417901559,0.036546436,0.000432655,3.55E-06
6750,9.50E-07,1.454834832,1.417855365,0.036543678,0.0004326,3.19E-06
6755,1.08E-06,1.454839844,1.417860243,0.036543969,0.000432606,3.03E-06
6760,1.65E-06,1.454762675,1.417787936,0.036539665,0.00043252,2.55E-06
6765,8.88E-07,1.455048298,1.41805644,0.036555735,0.000432839,3.28E-06
6770,1.59E-06,1.454953879,1.417968125,0.036550423,0.000432734,2.60E-06
6775,1.55E-06,1.455038456,1.418047786,0.036555214,0.000432829,2.63E-06
6780,1.48E-06,1.455141555,1.418144851,0.036561079,0.000432944,2.68E-06
6785,9.99E-07,1.455365486,1.418355249,0.036573899,0.000433194,3.14E-06
6790,1.55E-06,1.455315922,1.418309073,0.036571073,0.000433139,2.64E-06
6795,4.06E-07,1.455858909,1.41881802,0.036602614,0.000433746,4.53E-06
6800,8.27E-07,1.455812109,1.418775088,0.03659992,0.000433694,3.41E-06
6805,4.37E-07,1.456165408,1.419106063,0.036620845,0.000434089,4.41E-06
6810,1.34E-06,1.455765907,1.418732223,0.036597236,0.000433643,2.80E-06
6815,1.52E-06,1.455763806,1.418730373,0.036597121,0.000433641,2.67E-06
6820,5.29E-07,1.456219667,1.41915731,0.036624117,0.000434151,4.09E-06
6825,1.09E-06,1.456104222,1.419049873,0.036617266,0.000434022,3.06E-06
6830,1.39E-06,1.456066242,1.419014474,0.036615018,0.00043398,2.77E-06
